iShares Russell 2000 ETF
Fund Holdings as of,"Sep 11, 2025"
Inception Date,"May 22, 2000"
Shares Outstanding,"283,300,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"VRTS","VIRTUS INVESTMENT PARTNERS INC","Financials","Equity","33,836,412.48","0.05","33,836,412.48","167,856.00","201.58","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PGRE","PARAMOUNT GROUP REIT INC","Real Estate","Equity","33,822,009.06","0.05","33,822,009.06","4,690,986.00","7.21","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VRDN","VIRIDIAN THERAPEUTICS ORS INC","Health Care","Equity","33,793,244.70","0.05","33,793,244.70","1,719,758.00","19.65","United States","NASDAQ","USD","1.00","USD","-"
"ANDE","ANDERSONS INC","Consumer Staples","Equity","33,725,771.90","0.05","33,725,771.90","824,591.00","40.90","United States","NASDAQ","USD","1.00","USD","-"
"SPNS","SAPIENS INTERNATIONAL NV","Information Technology","Equity","33,363,141.00","0.05","33,363,141.00","775,887.00","43.00","Israel","NASDAQ","USD","1.00","USD","-"
"MCRI","MONARCH CASINO AND RESORT INC","Consumer Discretionary","Equity","33,271,133.60","0.05","33,271,133.60","318,445.00","104.48","United States","NASDAQ","USD","1.00","USD","-"
"PBI","PITNEY BOWES INC","Industrials","Equity","33,150,954.78","0.05","33,150,954.78","2,900,346.00","11.43","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HOPE","HOPE BANCORP INC","Financials","Equity","33,109,423.25","0.05","33,109,423.25","2,969,455.00","11.15","United States","NASDAQ","USD","1.00","USD","-"
"UPBD","UPBOUND GROUP INC","Consumer Discretionary","Equity","33,056,515.36","0.05","33,056,515.36","1,295,318.00","25.52","United States","NASDAQ","USD","1.00","USD","-"
"DGII","DIGI INTERNATIONAL INC","Information Technology","Equity","33,015,951.94","0.05","33,015,951.94","905,539.00","36.46","United States","NASDAQ","USD","1.00","USD","-"
"ENVX","ENOVIX CORP","Industrials","Equity","32,853,392.00","0.05","32,853,392.00","4,106,674.00","8.00","United States","NASDAQ","USD","1.00","USD","-"
"LOB","LIVE OAK BANCSHARES INC","Financials","Equity","32,835,764.07","0.05","32,835,764.07","887,693.00","36.99","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VRE","VERIS RESIDENTIAL INC","Real Estate","Equity","32,819,979.84","0.05","32,819,979.84","2,033,456.00","16.14","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CRAI","CRA INTERNATIONAL INC","Industrials","Equity","32,801,904.66","0.05","32,801,904.66","165,174.00","198.59","United States","NASDAQ","USD","1.00","USD","-"
"LEG","LEGGETT & PLATT INC","Consumer Discretionary","Equity","32,796,283.84","0.05","32,796,283.84","3,306,077.00","9.92","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"QCRH","QCR HOLDINGS INC","Financials","Equity","32,674,783.68","0.05","32,674,783.68","418,264.00","78.12","United States","NASDAQ","USD","1.00","USD","-"
"ATEN","A10 NETWORKS INC","Information Technology","Equity","32,659,122.65","0.05","32,659,122.65","1,827,595.00","17.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MXL","MAXLINEAR INC","Information Technology","Equity","32,632,674.24","0.05","32,632,674.24","2,034,456.00","16.04","United States","NASDAQ","USD","1.00","USD","-"
"LGIH","LGI HOMES INC","Consumer Discretionary","Equity","32,436,646.08","0.05","32,436,646.08","514,704.00","63.02","United States","NASDAQ","USD","1.00","USD","-"
"SEZL","SEZZLE INC","Financials","Equity","32,416,260.48","0.05","32,416,260.48","369,711.00","87.68","United States","NASDAQ","USD","1.00","USD","-"
"MSFUT","CASH COLLATERAL MSFUT USD","Cash and/or Derivatives","Cash Collateral and Margins","32,370,000.00","0.05","32,370,000.00","32,370,000.00","100.00","United States","-","USD","1.00","USD","Feb 01, 2009"
"TRS","TRIMAS CORP","Materials","Equity","32,351,368.00","0.05","32,351,368.00","825,290.00","39.20","United States","NASDAQ","USD","1.00","USD","-"
"ASAN","ASANA INC CLASS A","Information Technology","Equity","32,236,965.60","0.05","32,236,965.60","2,336,012.00","13.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"XPRO","EXPRO GROUP HOLDINGS NV","Energy","Equity","32,207,912.84","0.05","32,207,912.84","2,572,517.00","12.52","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CENX","CENTURY ALUMINUM","Materials","Equity","32,033,541.00","0.05","32,033,541.00","1,306,425.00","24.52","United States","NASDAQ","USD","1.00","USD","-"
"NVCR","NOVOCURE LTD","Health Care","Equity","32,020,469.15","0.05","32,020,469.15","2,515,355.00","12.73","United States","NASDAQ","USD","1.00","USD","-"
"FA","FIRST ADVANTAGE CORP","Industrials","Equity","31,955,051.48","0.05","31,955,051.48","1,962,841.00","16.28","United States","NASDAQ","USD","1.00","USD","-"
"DCO","DUCOMMUN INC","Industrials","Equity","31,878,536.62","0.05","31,878,536.62","341,971.00","93.22","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VRNT","VERINT SYSTEMS INC","Information Technology","Equity","31,835,702.80","0.05","31,835,702.80","1,564,408.00","20.35","United States","NASDAQ","USD","1.00","USD","-"
"AZTA","AZENTA INC","Health Care","Equity","31,828,270.10","0.05","31,828,270.10","1,019,810.00","31.21","United States","NASDAQ","USD","1.00","USD","-"
"MRC","MRC GLOBAL INC","Industrials","Equity","31,711,076.60","0.05","31,711,076.60","2,136,865.00","14.84","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MODG","TOPGOLF CALLAWAY BRANDS CORP","Consumer Discretionary","Equity","31,703,491.47","0.05","31,703,491.47","3,278,541.00","9.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BTDR","BITDEER TECHNOLOGIES GROUP CLASS A","Information Technology","Equity","31,698,806.39","0.05","31,698,806.39","2,246,549.00","14.11","Singapore","NASDAQ","USD","1.00","USD","-"
"TFIN","TRIUMPH FINANCIAL INC","Financials","Equity","31,624,136.94","0.05","31,624,136.94","556,567.00","56.82","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RPD","RAPID7 INC","Information Technology","Equity","31,565,679.68","0.05","31,565,679.68","1,571,996.00","20.08","United States","NASDAQ","USD","1.00","USD","-"
"BHVN","BIOHAVEN LTD","Health Care","Equity","31,558,869.30","0.05","31,558,869.30","2,242,990.00","14.07","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CLOV","CLOVER HEALTH INVESTMENTS CORP CLA","Health Care","Equity","31,536,049.92","0.05","31,536,049.92","10,043,328.00","3.14","United States","NASDAQ","USD","1.00","USD","-"
"UTI","UNIVERSAL TECHNICAL INSTITUTE INC","Consumer Discretionary","Equity","31,520,210.40","0.05","31,520,210.40","1,111,824.00","28.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VERA","VERA THERAPEUTICS INC CLASS A","Health Care","Equity","31,437,672.53","0.05","31,437,672.53","1,281,601.00","24.53","United States","NASDAQ","USD","1.00","USD","-"
"EFC","ELLINGTON FINANCIAL INC","Financials","Equity","31,438,431.22","0.05","31,438,431.22","2,321,893.00","13.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CTS","CTS CORP","Information Technology","Equity","31,221,954.66","0.04","31,221,954.66","730,509.00","42.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NEOG","NEOGEN CORP","Health Care","Equity","31,110,220.26","0.04","31,110,220.26","5,419,899.00","5.74","United States","NASDAQ","USD","1.00","USD","-"
"COLL","COLLEGIUM PHARMACEUTICAL INC","Health Care","Equity","31,053,676.50","0.04","31,053,676.50","795,025.00","39.06","United States","NASDAQ","USD","1.00","USD","-"
"WABC","WESTAMERICA BANCORPORATION","Financials","Equity","31,041,820.42","0.04","31,041,820.42","625,087.00","49.66","United States","NASDAQ","USD","1.00","USD","-"
"TNK","TEEKAY TANKERS LTD CLASS A","Energy","Equity","30,995,739.52","0.04","30,995,739.52","596,416.00","51.97","Bermuda","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SAH","SONIC AUTOMOTIVE INC CLASS A","Consumer Discretionary","Equity","30,955,194.33","0.04","30,955,194.33","373,089.00","82.97","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KALU","KAISER ALUMINIUM CORP","Materials","Equity","30,890,978.31","0.04","30,890,978.31","399,263.00","77.37","United States","NASDAQ","USD","1.00","USD","-"
"DCOM","DIME COMMUNITY BANCSHARES INC","Financials","Equity","30,868,812.78","0.04","30,868,812.78","996,411.00","30.98","United States","NASDAQ","USD","1.00","USD","-"
"PCRX","PACIRA BIOSCIENCES INC","Health Care","Equity","30,852,717.75","0.04","30,852,717.75","1,141,425.00","27.03","United States","NASDAQ","USD","1.00","USD","-"
"APPN","APPIAN CORP CLASS A","Information Technology","Equity","30,852,895.50","0.04","30,852,895.50","979,457.00","31.50","United States","NASDAQ","USD","1.00","USD","-"
"ASTH","ASTRANA HEALTH INC","Health Care","Equity","30,854,079.90","0.04","30,854,079.90","1,015,605.00","30.38","United States","NASDAQ","USD","1.00","USD","-"
"NVAX","NOVAVAX INC","Health Care","Equity","30,845,310.12","0.04","30,845,310.12","3,725,279.00","8.28","United States","NASDAQ","USD","1.00","USD","-"
"HROW","HARROW INC","Health Care","Equity","30,797,904.90","0.04","30,797,904.90","780,682.00","39.45","United States","NASDAQ","USD","1.00","USD","-"
"DYN","DYNE THERAPEUTICS INC","Health Care","Equity","30,728,856.18","0.04","30,728,856.18","2,332,361.00","13.18","United States","NASDAQ","USD","1.00","USD","-"
"USPH","US PHYSICAL THERAPY INC","Health Care","Equity","30,569,145.49","0.04","30,569,145.49","372,749.00","82.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ATRO","ASTRONICS CORP","Industrials","Equity","30,509,712.66","0.04","30,509,712.66","754,071.00","40.46","United States","NASDAQ","USD","1.00","USD","-"
"INVA","INNOVIVA INC","Health Care","Equity","30,406,706.48","0.04","30,406,706.48","1,564,936.00","19.43","United States","NASDAQ","USD","1.00","USD","-"
"VMEO","VIMEO INC","Communication","Equity","30,399,792.84","0.04","30,399,792.84","3,937,797.00","7.72","United States","NASDAQ","USD","1.00","USD","-"
"CNOB","CONNECTONE BANCORP INC","Financials","Equity","30,370,890.36","0.04","30,370,890.36","1,204,716.00","25.21","United States","NASDAQ","USD","1.00","USD","-"
"SRCE","1ST SOURCE CORP","Financials","Equity","30,354,174.83","0.04","30,354,174.83","471,851.00","64.33","United States","NASDAQ","USD","1.00","USD","-"
"BBSI","BARRETT BUSINESS SERVICES INC","Industrials","Equity","30,226,027.83","0.04","30,226,027.83","638,893.00","47.31","United States","NASDAQ","USD","1.00","USD","-"
"PRA","PROASSURANCE CORP","Financials","Equity","30,190,847.40","0.04","30,190,847.40","1,268,523.00","23.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HCSG","HEALTHCARE SERVICES GROUP INC","Industrials","Equity","30,180,984.58","0.04","30,180,984.58","1,824,727.00","16.54","United States","NASDAQ","USD","1.00","USD","-"
"FDP","FRESH DEL MONTE PRODUCE INC","Consumer Staples","Equity","30,159,638.40","0.04","30,159,638.40","842,448.00","35.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMC","AMC ENTERTAINMENT HOLDINGS INC CLA","Communication","Equity","30,153,373.60","0.04","30,153,373.60","10,769,062.00","2.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PRLB","PROTO LABS INC","Industrials","Equity","30,086,193.66","0.04","30,086,193.66","598,254.00","50.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FOXF","FOX FACTORY HOLDING CORP","Consumer Discretionary","Equity","29,989,971.17","0.04","29,989,971.17","1,040,957.00","28.81","United States","NASDAQ","USD","1.00","USD","-"
"CLMT","CALUMET INC","Energy","Equity","29,943,339.60","0.04","29,943,339.60","1,700,360.00","17.61","United States","NASDAQ","USD","1.00","USD","-"
"ACT","ENACT HOLDINGS INC","Financials","Equity","29,886,865.51","0.04","29,886,865.51","761,837.00","39.23","United States","NASDAQ","USD","1.00","USD","-"
"TALO","TALOS ENERGY INC","Energy","Equity","29,763,461.60","0.04","29,763,461.60","3,049,535.00","9.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VICR","VICOR CORP","Industrials","Equity","29,679,715.52","0.04","29,679,715.52","582,412.00","50.96","United States","NASDAQ","USD","1.00","USD","-"
"ARRY","ARRAY TECHNOLOGIES INC","Industrials","Equity","29,651,875.65","0.04","29,651,875.65","3,777,309.00","7.85","United States","NASDAQ","USD","1.00","USD","-"
"GRAL","GRAIL INC","Health Care","Equity","29,607,600.60","0.04","29,607,600.60","766,044.00","38.65","United States","NASDAQ","USD","1.00","USD","-"
"APGE","APOGEE THERAPEUTICS INC","Health Care","Equity","29,587,162.20","0.04","29,587,162.20","793,860.00","37.27","United States","NASDAQ","USD","1.00","USD","-"
"CRK","COMSTOCK RESOURCES INC","Energy","Equity","29,553,264.00","0.04","29,553,264.00","1,847,079.00","16.00","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UMH","UMH PROPERTIES INC","Real Estate","Equity","29,503,119.38","0.04","29,503,119.38","1,933,363.00","15.26","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LPG","DORIAN LPG LTD","Energy","Equity","29,257,387.70","0.04","29,257,387.70","927,334.00","31.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WMK","WEIS MARKETS INC","Consumer Staples","Equity","29,213,301.96","0.04","29,213,301.96","409,494.00","71.34","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NTLA","INTELLIA THERAPEUTICS INC","Health Care","Equity","29,159,782.32","0.04","29,159,782.32","2,553,396.00","11.42","United States","NASDAQ","USD","1.00","USD","-"
"OLO","OLO INC CLASS A","Information Technology","Equity","29,141,221.50","0.04","29,141,221.50","2,840,275.00","10.26","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BFC","BANK FIRST CORP","Financials","Equity","29,065,810.50","0.04","29,065,810.50","226,634.00","128.25","United States","NASDAQ","USD","1.00","USD","-"
"RLJ","RLJ LODGING TRUST REIT","Real Estate","Equity","29,068,647.30","0.04","29,068,647.30","3,775,149.00","7.70","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CIM","CHIMERA INVESTMENT CORP","Financials","Equity","29,044,458.69","0.04","29,044,458.69","2,012,783.00","14.43","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CBRL","CRACKER BARREL OLD COUNTRY STORE I","Consumer Discretionary","Equity","28,894,042.97","0.04","28,894,042.97","554,269.00","52.13","United States","NASDAQ","USD","1.00","USD","-"
"LZ","LEGALZOOM COM INC","Industrials","Equity","28,870,380.95","0.04","28,870,380.95","2,736,529.00","10.55","United States","NASDAQ","USD","1.00","USD","-"
"SHLS","SHOALS TECHNOLOGIES GROUP INC CLAS","Industrials","Equity","28,844,449.16","0.04","28,844,449.16","4,168,273.00","6.92","United States","NASDAQ","USD","1.00","USD","-"
"XERS","XERIS BIOPHARMA HOLDINGS INC","Health Care","Equity","28,763,082.24","0.04","28,763,082.24","3,745,193.00","7.68","United States","NASDAQ","USD","1.00","USD","-"
"UCTT","ULTRA CLEAN HOLDINGS INC","Information Technology","Equity","28,271,362.24","0.04","28,271,362.24","1,107,812.00","25.52","United States","NASDAQ","USD","1.00","USD","-"
"HLIT","HARMONIC INC","Information Technology","Equity","28,262,791.92","0.04","28,262,791.92","2,792,766.00","10.12","United States","NASDAQ","USD","1.00","USD","-"
"IMVT","IMMUNOVANT INC","Health Care","Equity","28,207,065.60","0.04","28,207,065.60","1,678,992.00","16.80","United States","NASDAQ","USD","1.00","USD","-"
"CNNE","CANNAE HOLDINGS INC","Financials","Equity","27,908,289.75","0.04","27,908,289.75","1,446,775.00","19.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DRVN","DRIVEN BRANDS HOLDINGS INC","Industrials","Equity","27,773,384.85","0.04","27,773,384.85","1,495,605.00","18.57","United States","NASDAQ","USD","1.00","USD","-"
"PDM","PIEDMONT REALTY TRUST INC CLASS A","Real Estate","Equity","27,758,567.04","0.04","27,758,567.04","3,161,568.00","8.78","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SMA","SMARTSTOP SELF STORAGE REIT INC","Real Estate","Equity","27,620,327.72","0.04","27,620,327.72","714,442.00","38.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KW","KENNEDY WILSON HOLDINGS INC","Real Estate","Equity","27,587,905.80","0.04","27,587,905.80","3,031,638.00","9.10","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AAT","AMERICAN ASSETS TRUST REIT INC","Real Estate","Equity","27,550,617.12","0.04","27,550,617.12","1,319,474.00","20.88","United States","New York Stock Exchange Inc.","USD","1.00","USD","Jan 01, 1970"
"HG","HAMILTON INSURANCE GROUP LTD CLASS","Financials","Equity","27,506,283.15","0.04","27,506,283.15","1,133,345.00","24.27","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WS","WORTHINGTON STEEL INC","Materials","Equity","27,495,621.16","0.04","27,495,621.16","821,746.00","33.46","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SAFT","SAFETY INSURANCE GROUP INC","Financials","Equity","27,479,211.60","0.04","27,479,211.60","366,585.00","74.96","United States","NASDAQ","USD","1.00","USD","-"
"ESRT","EMPIRE STATE REALTY REIT INC TRUST","Real Estate","Equity","27,438,849.09","0.04","27,438,849.09","3,504,323.00","7.83","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ASTE","ASTEC INDUSTRIES INC","Industrials","Equity","27,409,310.73","0.04","27,409,310.73","576,189.00","47.57","United States","NASDAQ","USD","1.00","USD","-"
"LMB","LIMBACH HOLDINGS INC","Industrials","Equity","27,394,290.00","0.04","27,394,290.00","265,320.00","103.25","United States","NASDAQ","USD","1.00","USD","-"
