iShares Russell 1000 ETF
Fund Holdings as of,"Sep 11, 2025"
Inception Date,"May 15, 2000"
Shares Outstanding,"122,800,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"DLTR","DOLLAR TREE INC","Consumer Staples","Equity","14,620,368.39","0.03","14,620,368.39","147,101.00","99.39","United States","NASDAQ","USD","1.00","USD","-"
"TRMB","TRIMBLE INC","Information Technology","Equity","14,355,419.50","0.03","14,355,419.50","173,270.00","82.85","United States","NASDAQ","USD","1.00","USD","-"
"CW","CURTISS WRIGHT CORP","Industrials","Equity","14,136,514.90","0.03","14,136,514.90","27,659.00","511.10","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FCNCA","FIRST CITIZENS BANCSHARES INC CLAS","Financials","Equity","14,086,927.53","0.03","14,086,927.53","7,171.00","1,964.43","United States","NASDAQ","USD","1.00","USD","-"
"NI","NISOURCE INC","Utilities","Equity","14,046,676.47","0.03","14,046,676.47","341,519.00","41.13","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FFIV","F5 INC","Information Technology","Equity","14,049,099.51","0.03","14,049,099.51","41,989.00","334.59","United States","NASDAQ","USD","1.00","USD","-"
"WST","WEST PHARMACEUTICAL SERVICES INC","Health Care","Equity","13,948,944.86","0.03","13,948,944.86","52,889.00","263.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"APTV","APTIV PLC","Consumer Discretionary","Equity","13,935,445.16","0.03","13,935,445.16","166,453.00","83.72","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PKG","PACKAGING CORP OF AMERICA","Materials","Equity","13,937,232.54","0.03","13,937,232.54","64,218.00","217.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HAL","HALLIBURTON","Energy","Equity","13,910,262.69","0.03","13,910,262.69","623,499.00","22.31","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMCR","AMCOR PLC","Materials","Equity","13,905,727.15","0.03","13,905,727.15","1,669,355.00","8.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CIEN","CIENA CORP","Information Technology","Equity","13,902,430.00","0.03","13,902,430.00","104,924.00","132.50","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SSNC","SS AND C TECHNOLOGIES HOLDINGS INC","Industrials","Equity","13,825,932.12","0.03","13,825,932.12","153,468.00","90.09","United States","NASDAQ","USD","1.00","USD","-"
"HEIA","HEICO CORP CLASS A","Industrials","Equity","13,813,968.80","0.03","13,813,968.80","54,536.00","253.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"INVH","INVITATION HOMES INC","Real Estate","Equity","13,810,569.22","0.03","13,810,569.22","451,031.00","30.62","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RKLB","ROCKET LAB CORP","Industrials","Equity","13,788,214.72","0.03","13,788,214.72","284,704.00","48.43","United States","NASDAQ","USD","1.00","USD","-"
"STLD","STEEL DYNAMICS INC","Materials","Equity","13,688,954.36","0.03","13,688,954.36","102,164.00","133.99","United States","NASDAQ","USD","1.00","USD","-"
"WY","WEYERHAEUSER REIT","Real Estate","Equity","13,679,128.89","0.03","13,679,128.89","529,583.00","25.83","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TOST","TOAST INC CLASS A","Financials","Equity","13,627,123.20","0.03","13,627,123.20","334,080.00","40.79","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"STZ","CONSTELLATION BRANDS INC CLASS A","Consumer Staples","Equity","13,587,675.36","0.03","13,587,675.36","95,032.00","142.98","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TER","TERADYNE INC","Information Technology","Equity","13,539,471.84","0.03","13,539,471.84","117,164.00","115.56","United States","NASDAQ","USD","1.00","USD","-"
"LII","LENNOX INTERNATIONAL INC","Industrials","Equity","13,407,095.52","0.03","13,407,095.52","23,634.00","567.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PNR","PENTAIR","Industrials","Equity","13,381,546.68","0.03","13,381,546.68","118,852.00","112.59","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CTRA","COTERRA ENERGY INC","Energy","Equity","13,370,308.06","0.03","13,370,308.06","548,638.00","24.37","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"USFD","US FOODS HOLDING CORP","Consumer Staples","Equity","13,338,290.00","0.03","13,338,290.00","167,000.00","79.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PFG","PRINCIPAL FINANCIAL GROUP INC","Financials","Equity","13,257,151.20","0.03","13,257,151.20","161,515.00","82.08","United States","NASDAQ","USD","1.00","USD","-"
"IT","GARTNER INC","Information Technology","Equity","13,254,848.64","0.03","13,254,848.64","54,972.00","241.12","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TLN","TALEN ENERGY CORP","Utilities","Equity","13,224,747.12","0.03","13,224,747.12","32,986.00","400.92","United States","NASDAQ","USD","1.00","USD","-"
"KEY","KEYCORP","Financials","Equity","13,202,983.56","0.03","13,202,983.56","689,091.00","19.16","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TPL","TEXAS PACIFIC LAND CORP","Energy","Equity","13,171,212.73","0.03","13,171,212.73","14,027.00","938.99","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"J","JACOBS SOLUTIONS INC","Industrials","Equity","13,131,808.38","0.03","13,131,808.38","88,287.00","148.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TRU","TRANSUNION","Industrials","Equity","13,120,357.25","0.03","13,120,357.25","141,155.00","92.95","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DECK","DECKERS OUTDOOR CORP","Consumer Discretionary","Equity","13,104,079.38","0.03","13,104,079.38","111,174.00","117.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WAT","WATERS CORP","Health Care","Equity","13,044,668.50","0.03","13,044,668.50","43,130.00","302.45","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MKC","MCCORMICK & CO NON-VOTING INC","Consumer Staples","Equity","12,917,572.59","0.03","12,917,572.59","185,039.00","69.81","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BURL","BURLINGTON STORES INC","Consumer Discretionary","Equity","12,904,325.34","0.03","12,904,325.34","46,209.00","279.26","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UTHR","UNITED THERAPEUTICS CORP","Health Care","Equity","12,886,057.20","0.03","12,886,057.20","31,830.00","404.84","United States","NASDAQ","USD","1.00","USD","-"
"THC","TENET HEALTHCARE CORP","Health Care","Equity","12,878,914.62","0.03","12,878,914.62","66,599.00","193.38","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DOW","DOW INC","Materials","Equity","12,837,937.14","0.03","12,837,937.14","513,107.00","25.02","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CG","CARLYLE GROUP INC","Financials","Equity","12,819,277.80","0.03","12,819,277.80","190,197.00","67.40","United States","NASDAQ","USD","1.00","USD","-"
"LVS","LAS VEGAS SANDS CORP","Consumer Discretionary","Equity","12,744,475.66","0.03","12,744,475.66","232,946.00","54.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LULU","LULULEMON ATHLETICA INC","Consumer Discretionary","Equity","12,689,961.66","0.03","12,689,961.66","76,547.00","165.78","United States","NASDAQ","USD","1.00","USD","-"
"SGI","SOMNIGROUP INTERNATIONAL INC","Consumer Discretionary","Equity","12,657,640.52","0.03","12,657,640.52","147,028.00","86.09","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FTAI","FTAI AVIATION LTD","Industrials","Equity","12,582,318.15","0.03","12,582,318.15","74,079.00","169.85","United States","NASDAQ","USD","1.00","USD","-"
"SNA","SNAP ON INC","Industrials","Equity","12,527,929.26","0.03","12,527,929.26","37,737.00","331.98","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ESS","ESSEX PROPERTY TRUST REIT INC","Real Estate","Equity","12,515,524.79","0.03","12,515,524.79","46,559.00","268.81","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IFF","INTERNATIONAL FLAVORS & FRAGRANCES","Materials","Equity","12,381,905.25","0.03","12,381,905.25","186,615.00","66.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FTV","FORTIVE CORP","Industrials","Equity","12,340,550.64","0.03","12,340,550.64","248,952.00","49.57","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ACM","AECOM","Industrials","Equity","12,325,573.00","0.03","12,325,573.00","96,550.00","127.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MAA","MID AMERICA APARTMENT COMMUNITIES","Real Estate","Equity","12,317,821.83","0.03","12,317,821.83","85,487.00","144.09","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CNC","CENTENE CORP","Health Care","Equity","12,306,833.28","0.03","12,306,833.28","361,116.00","34.08","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EXPD","EXPEDITORS INTERNATIONAL OF WASHIN","Industrials","Equity","12,298,118.35","0.03","12,298,118.35","99,701.00","123.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CSL","CARLISLE COMPANIES INC","Industrials","Equity","12,226,783.16","0.03","12,226,783.16","31,186.00","392.06","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"L","LOEWS CORP","Financials","Equity","12,184,379.35","0.03","12,184,379.35","124,267.00","98.05","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FTI","TECHNIPFMC PLC","Energy","Equity","12,174,065.80","0.03","12,174,065.80","302,086.00","40.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EVRG","EVERGY INC","Utilities","Equity","12,123,553.20","0.03","12,123,553.20","167,684.00","72.30","United States","NASDAQ","USD","1.00","USD","-"
"LNT","ALLIANT ENERGY CORP","Utilities","Equity","12,116,960.70","0.03","12,116,960.70","187,395.00","64.66","United States","NASDAQ","USD","1.00","USD","-"
"SUI","SUN COMMUNITIES REIT INC","Real Estate","Equity","12,086,687.04","0.03","12,086,687.04","92,068.00","131.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EQH","EQUITABLE HOLDINGS INC","Financials","Equity","12,011,255.82","0.03","12,011,255.82","222,802.00","53.91","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PFGC","PERFORMANCE FOOD GROUP","Consumer Staples","Equity","11,964,812.50","0.03","11,964,812.50","112,610.00","106.25","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BLDR","BUILDERS FIRSTSOURCE INC","Industrials","Equity","11,898,473.60","0.03","11,898,473.60","81,185.00","146.56","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ROL","ROLLINS INC","Industrials","Equity","11,858,657.14","0.03","11,858,657.14","203,687.00","58.22","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RPM","RPM INTERNATIONAL INC","Materials","Equity","11,820,497.86","0.03","11,820,497.86","92,182.00","128.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LUV","SOUTHWEST AIRLINES","Industrials","Equity","11,793,020.20","0.03","11,793,020.20","371,785.00","31.72","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GEN","GEN DIGITAL INC","Information Technology","Equity","11,770,296.69","0.03","11,770,296.69","396,707.00","29.67","United States","NASDAQ","USD","1.00","USD","-"
"ZBRA","ZEBRA TECHNOLOGIES CORP CLASS A","Information Technology","Equity","11,745,459.68","0.03","11,745,459.68","37,168.00","316.01","United States","NASDAQ","USD","1.00","USD","-"
"DOCU","DOCUSIGN INC","Information Technology","Equity","11,738,791.04","0.03","11,738,791.04","146,296.00","80.24","United States","NASDAQ","USD","1.00","USD","-"
"TSN","TYSON FOODS INC CLASS A","Consumer Staples","Equity","11,628,804.88","0.03","11,628,804.88","207,361.00","56.08","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ILMN","ILLUMINA INC","Health Care","Equity","11,579,049.45","0.03","11,579,049.45","116,595.00","99.31","United States","NASDAQ","USD","1.00","USD","-"
"COHR","COHERENT CORP","Information Technology","Equity","11,547,989.64","0.03","11,547,989.64","111,564.00","103.51","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MAS","MASCO CORP","Industrials","Equity","11,497,226.56","0.03","11,497,226.56","152,848.00","75.22","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FNF","FIDELITY NATIONAL FINANCIAL INC","Financials","Equity","11,490,000.72","0.03","11,490,000.72","189,354.00","60.68","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NVT","NVENT ELECTRIC PLC","Industrials","Equity","11,467,015.10","0.03","11,467,015.10","119,810.00","95.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RS","RELIANCE STEEL & ALUMINUM","Materials","Equity","11,395,897.36","0.03","11,395,897.36","38,392.00","296.83","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CLX","CLOROX","Consumer Staples","Equity","11,235,467.10","0.03","11,235,467.10","90,310.00","124.41","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BWXT","BWX TECHNOLOGIES INC","Industrials","Equity","11,206,528.20","0.03","11,206,528.20","65,882.00","170.10","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"XPO","XPO INC","Industrials","Equity","11,118,240.00","0.03","11,118,240.00","82,725.00","134.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CHRW","CH ROBINSON WORLDWIDE INC","Industrials","Equity","11,048,130.48","0.02","11,048,130.48","84,324.00","131.02","United States","NASDAQ","USD","1.00","USD","-"
"BBY","BEST BUY INC","Consumer Discretionary","Equity","11,028,729.90","0.02","11,028,729.90","140,565.00","78.46","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"JLL","JONES LANG LASALLE INC","Real Estate","Equity","10,996,175.34","0.02","10,996,175.34","34,974.00","314.41","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OMC","OMNICOM GROUP INC","Communication","Equity","10,986,804.64","0.02","10,986,804.64","141,146.00","77.84","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ALLE","ALLEGION PLC","Industrials","Equity","10,982,325.12","0.02","10,982,325.12","61,984.00","177.18","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OKTA","OKTA INC CLASS A","Information Technology","Equity","10,959,057.12","0.02","10,959,057.12","119,172.00","91.96","United States","NASDAQ","USD","1.00","USD","-"
"WPC","W. P. CAREY REIT INC","Real Estate","Equity","10,900,817.34","0.02","10,900,817.34","159,229.00","68.46","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EWBC","EAST WEST BANCORP INC","Financials","Equity","10,861,328.73","0.02","10,861,328.73","99,399.00","109.27","United States","NASDAQ","USD","1.00","USD","-"
"KIM","KIMCO REALTY REIT CORP","Real Estate","Equity","10,817,836.54","0.02","10,817,836.54","481,649.00","22.46","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HOLX","HOLOGIC INC","Health Care","Equity","10,763,981.66","0.02","10,763,981.66","162,157.00","66.38","United States","NASDAQ","USD","1.00","USD","-"
"TXT","TEXTRON INC","Industrials","Equity","10,762,831.04","0.02","10,762,831.04","130,871.00","82.24","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EG","EVEREST GROUP LTD","Financials","Equity","10,722,544.12","0.02","10,722,544.12","30,773.00","348.44","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DKS","DICKS SPORTING INC","Consumer Discretionary","Equity","10,655,341.13","0.02","10,655,341.13","46,141.00","230.93","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DT","DYNATRACE INC","Information Technology","Equity","10,596,077.52","0.02","10,596,077.52","215,894.00","49.08","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TOL","TOLL BROTHERS INC","Consumer Discretionary","Equity","10,585,984.10","0.02","10,585,984.10","72,038.00","146.95","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ARE","ALEXANDRIA REAL ESTATE EQUITIES RE","Real Estate","Equity","10,578,856.86","0.02","10,578,856.86","124,839.00","84.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"Z","ZILLOW GROUP INC CLASS C","Real Estate","Equity","10,564,033.26","0.02","10,564,033.26","118,338.00","89.27","United States","NASDAQ","USD","1.00","USD","-"
"DPZ","DOMINOS PIZZA INC","Consumer Discretionary","Equity","10,554,771.30","0.02","10,554,771.30","23,115.00","456.62","United States","NASDAQ","USD","1.00","USD","-"
"TWLO","TWILIO INC CLASS A","Information Technology","Equity","10,546,757.60","0.02","10,546,757.60","102,835.00","102.56","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BALL","BALL CORP","Materials","Equity","10,499,894.64","0.02","10,499,894.64","205,397.00","51.12","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
